date,commodity,unit,min_price_npr,max_price_npr,avg_price_npr
2026-04-29,सखरखण्ड,के.जी.,70.0,80.0,75.0
2026-04-29,सजिवन,के.जी.,100.0,120.0,110.0
2026-04-29,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-29,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,20.0
2026-04-29,सेलरी,के.जी.,140.0,160.0,153.33
2026-04-29,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-29,स्कूस,के.जी.,55.0,65.0,60.0
2026-04-29,स्थानीय काउली(ज्यापु),केजी,30.0,40.0,35.0
2026-04-29,हरियो धनिया,के.जी.,50.0,70.0,57.5
2026-04-29,हरियो फर्सी(डल्लो),केजी,15.0,25.0,21.25
2026-04-30,अदुवा,के.जी.,80.0,100.0,90.0
2026-04-30,आलु रातो(भारतीय),के जी,22.0,23.0,22.5
2026-04-30,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.83
2026-04-30,इमली,के.जी.,170.0,180.0,175.0
2026-04-30,काउली स्थानिय,के.जी.,15.0,30.0,21.25
2026-04-30,काक्रो(लोकल),के.जी.,35.0,50.0,44.17
2026-04-30,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-04-30,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
2026-04-30,किवि,केजी,400.0,450.0,425.0
2026-04-30,कुरीलो,के.जी.,400.0,500.0,450.0
2026-04-30,कोइरालो,के.जी.,280.0,300.0,290.0
2026-04-30,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-04-30,खुर्सानी हरियो(बुलेट),के जी,40.0,50.0,45.0
2026-04-30,खुर्सानी हरियो(माछे),के जी,40.0,55.0,46.25
2026-04-30,खुर्सानी हरियो(लाम्चो),के जी,60.0,80.0,70.0
2026-04-30,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-04-30,गाजर(तराई),केजी,20.0,30.0,25.0
2026-04-30,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2026-04-30,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-04-30,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-04-30,गोलभेडा ठूलो(भारतीय),केजी,90.0,100.0,95.0
2026-04-30,गोलभेडा सानो(तराई),के जी,40.0,52.0,46.17
2026-04-30,गोलभेडा सानो(भारतीय),के जी,40.0,50.0,45.0
2026-04-30,गोलभेडा सानो(लोकल),के.जी.,50.0,60.0,55.0
2026-04-30,ग्याठ कोबी,के.जी.,40.0,50.0,45.0
2026-04-30,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-04-30,घिउ सिमी(लोकल),के.जी.,15.0,30.0,25.0
2026-04-30,घिउ सिमी(हाइब्रीड),केजी,25.0,35.0,30.0
2026-04-30,घिरौला,के.जी.,30.0,40.0,35.0
2026-04-30,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-04-30,चिचिण्डो,के.जी.,20.0,30.0,26.25
2026-04-30,चुकुन्दर,के.जी.,55.0,70.0,63.75
2026-04-30,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
2026-04-30,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-04-30,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-04-30,टाटे सिमी,के.जी.,100.0,120.0,110.0
2026-04-30,तरुल,के.जी.,80.0,100.0,90.0
2026-04-30,तामा,के.जी.,130.0,150.0,140.0
2026-04-30,तितो करेला,के.जी.,20.0,40.0,30.0
2026-04-30,तोफु,के.जी.,130.0,150.0,140.0
2026-04-30,तोरीको साग,के.जी.,20.0,30.0,23.75
2026-04-30,नासपाती(चाइनिज),केजी,220.0,250.0,235.0
2026-04-30,न्यूरो,के.जी.,70.0,80.0,75.0
2026-04-30,परवर(तराई),केजी,60.0,70.0,65.0
2026-04-30,परवर(लोकल),के.जी.,60.0,70.0,65.0
2026-04-30,पार्सले,के.जी.,300.0,320.0,310.0
2026-04-30,पालूगो साग,के.जी.,60.0,70.0,65.0
2026-04-30,पिंडालू,के.जी.,40.0,50.0,45.0
2026-04-30,पुदीना,के.जी.,100.0,110.0,105.0
2026-04-30,प्याज सुकेको (भारतीय),के.जी.,35.0,38.0,36.0
2026-04-30,प्याज हरियो,के.जी.,60.0,100.0,75.0
2026-04-30,फर्सी पाकेको,के.जी.,55.0,60.0,57.5
2026-04-30,फर्सी हरियो(लाम्चो),के.जी.,20.0,25.0,22.5
2026-04-30,बन्दा(तराई),केजी,20.0,30.0,25.0
2026-04-30,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-04-30,बरेला,के.जी.,60.0,70.0,65.0
2026-04-30,बोडी(तने),के.जी.,60.0,80.0,67.5
2026-04-30,ब्रोकाउली,के.जी.,40.0,70.0,53.33
2026-04-30,भटमासकोशा,के.जी.,150.0,180.0,165.0
2026-04-30,भन्टा डल्लो,के.जी.,45.0,60.0,51.25
2026-04-30,भन्टा लाम्चो,के.जी.,35.0,50.0,41.25
2026-04-30,भिण्डी,के.जी.,40.0,60.0,48.13
2026-04-30,भेडे खु्र्सानी,के.जी.,50.0,70.0,60.0
2026-04-30,मकै बोडी,केजी,70.0,80.0,75.0
2026-04-30,मटरकोशा,के.जी.,30.0,50.0,40.0
2026-04-30,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-04-30,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-04-30,रातो बन्दा,के.जी.,40.0,40.0,40.0
2026-04-30,रायो साग,के.जी.,30.0,50.0,41.67
2026-04-30,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-04-30,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-04-30,लसुन हरियो,के.जी.,140.0,160.0,150.0
2026-04-30,लौका,के.जी.,20.0,30.0,25.0
2026-04-30,सखरखण्ड,के.जी.,70.0,80.0,75.0
2026-04-30,सजिवन,के.जी.,100.0,120.0,110.0
2026-04-30,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-04-30,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,20.0
2026-04-30,सेलरी,के.जी.,140.0,160.0,150.0
2026-04-30,सौफको साग,के.जी.,70.0,80.0,75.0
2026-04-30,स्कूस,के.जी.,45.0,60.0,52.5
2026-04-30,स्थानीय काउली(ज्यापु),केजी,30.0,40.0,35.0
2026-04-30,हरियो धनिया,के.जी.,40.0,60.0,50.0
2026-04-30,हरियो फर्सी(डल्लो),केजी,20.0,30.0,25.0
2026-05-01,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-01,आलु रातो(भारतीय),के जी,22.0,23.0,22.5
2026-05-01,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.5
2026-05-01,इमली,के.जी.,170.0,180.0,175.0
2026-05-01,काउली स्थानिय,के.जी.,30.0,40.0,35.0
2026-05-01,काक्रो(लोकल),के.जी.,35.0,50.0,44.17
2026-05-01,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,56.25
2026-05-01,काक्रो(हाइब्रीड),के जी,10.0,20.0,15.0
2026-05-01,किवि,केजी,400.0,500.0,450.0
2026-05-01,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-01,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-01,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-01,खुर्सानी हरियो(बुलेट),के जी,45.0,55.0,50.0
2026-05-01,खुर्सानी हरियो(माछे),के जी,45.0,60.0,52.5
2026-05-01,खुर्सानी हरियो(लाम्चो),के जी,60.0,70.0,65.0
2026-05-01,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-01,गाजर(तराई),केजी,20.0,30.0,25.0
2026-05-01,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2026-05-01,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-01,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-01,गोलभेडा ठूलो(भारतीय),केजी,80.0,100.0,90.0
2026-05-01,गोलभेडा सानो(तराई),के जी,44.0,55.0,48.17
2026-05-01,गोलभेडा सानो(भारतीय),के जी,45.0,55.0,50.0
2026-05-01,गोलभेडा सानो(लोकल),के.जी.,50.0,60.0,53.67
2026-05-01,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-01,घिउ सिमी(लोकल),के.जी.,20.0,30.0,25.0
2026-05-01,घिउ सिमी(हाइब्रीड),केजी,30.0,40.0,35.0
2026-05-01,घिरौला,के.जी.,30.0,40.0,35.0
2026-05-01,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-05-01,चिचिण्डो,के.जी.,20.0,30.0,25.0
2026-05-01,चुकुन्दर,के.जी.,50.0,60.0,55.0
2026-05-01,च्याउ(कन्य),के.जी.,180.0,200.0,190.0
2026-05-01,च्याउ(डल्ले),के जी,380.0,420.0,400.0
2026-05-01,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-05-01,टाटे सिमी,के.जी.,100.0,120.0,110.0
2026-05-01,तरुल,के.जी.,70.0,90.0,80.0
2026-05-01,तामा,के.जी.,130.0,150.0,140.0
2026-05-01,तितो करेला,के.जी.,20.0,40.0,27.14
2026-05-01,तोफु,के.जी.,130.0,150.0,140.0
2026-05-01,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-01,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-01,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-01,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-01,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-01,पार्सले,के.जी.,300.0,320.0,310.0
2026-05-01,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-05-01,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-01,पुदीना,के.जी.,100.0,110.0,105.0
2026-05-01,प्याज सुकेको (भारतीय),के.जी.,37.0,40.0,38.38
2026-05-01,प्याज हरियो,के.जी.,80.0,100.0,90.0
2026-05-01,फर्सी पाकेको,के.जी.,50.0,55.0,52.5
2026-05-01,फर्सी हरियो(लाम्चो),के.जी.,20.0,30.0,26.25
2026-05-01,बन्दा(तराई),केजी,20.0,30.0,25.0
2026-05-01,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-05-01,बोडी(तने),के.जी.,60.0,80.0,70.0
2026-05-01,ब्रोकाउली,के.जी.,40.0,70.0,55.0
2026-05-01,भटमासकोशा,के.जी.,150.0,180.0,165.0
2026-05-01,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-05-01,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-05-01,भिण्डी,के.जी.,45.0,60.0,52.5
2026-05-01,भेडे खु्र्सानी,के.जी.,50.0,70.0,57.5
2026-05-01,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-01,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-05-01,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-05-01,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-05-01,रायो साग,के.जी.,40.0,50.0,45.0
2026-05-01,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-01,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-05-01,लसुन हरियो,के.जी.,140.0,160.0,150.0
2026-05-01,लौका,के.जी.,15.0,30.0,22.5
2026-05-01,सखरखण्ड,के.जी.,70.0,80.0,75.0
2026-05-01,सजिवन,के.जी.,100.0,120.0,110.0
2026-05-01,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-01,सेतो मूला(हाइब्रीड),केजी,15.0,25.0,19.17
2026-05-01,सेलरी,के.जी.,140.0,160.0,150.0
2026-05-01,सौफको साग,के.जी.,70.0,80.0,75.0
2026-05-01,स्कूस,के.जी.,50.0,60.0,55.0
2026-05-01,स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-05-01,हरियो धनिया,के.जी.,50.0,60.0,55.0
2026-05-01,हरियो फर्सी(डल्लो),केजी,20.0,25.0,23.33
2026-05-02,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-02,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-05-02,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.5
2026-05-02,इमली,के.जी.,170.0,180.0,175.0
2026-05-02,काउली स्थानिय,के.जी.,30.0,40.0,35.0
2026-05-02,काक्रो(लोकल),के.जी.,50.0,60.0,55.0
2026-05-02,काक्रो(लोकलक्रस),के.जी.,40.0,50.0,45.0
2026-05-02,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
2026-05-02,किवि,केजी,400.0,500.0,450.0
2026-05-02,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-02,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-02,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-02,खुर्सानी हरियो(बुलेट),के जी,80.0,90.0,85.0
2026-05-02,खुर्सानी हरियो(माछे),के जी,40.0,50.0,45.0
2026-05-02,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-02,गाजर(तराई),केजी,20.0,30.0,25.0
2026-05-02,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2026-05-02,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-02,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-02,गोलभेडा ठूलो(भारतीय),केजी,80.0,100.0,90.0
2026-05-02,गोलभेडा सानो(तराई),के जी,48.0,58.0,53.0
2026-05-02,गोलभेडा सानो(भारतीय),के जी,48.0,56.0,52.0
2026-05-02,गोलभेडा सानो(लोकल),के.जी.,55.0,65.0,60.0
2026-05-02,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-02,घिउ सिमी(लोकल),के.जी.,20.0,30.0,25.0
2026-05-02,घिउ सिमी(हाइब्रीड),केजी,30.0,40.0,35.0
2026-05-02,घिरौला,के.जी.,30.0,40.0,35.0
2026-05-02,चमसूरको साग,के.जी.,60.0,70.0,65.0
2026-05-02,चिचिण्डो,के.जी.,20.0,30.0,25.0
2026-05-02,चुकुन्दर,के.जी.,50.0,60.0,55.0
2026-05-02,च्याउ(कन्य),के.जी.,200.0,220.0,210.0
2026-05-02,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-05-02,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-05-02,टाटे सिमी,के.जी.,100.0,120.0,110.0
2026-05-02,तरुल,के.जी.,70.0,90.0,80.0
2026-05-02,तामा,के.जी.,130.0,150.0,140.0
2026-05-02,तितो करेला,के.जी.,25.0,40.0,32.5
2026-05-02,तोफु,के.जी.,130.0,150.0,140.0
2026-05-02,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-02,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-02,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-02,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-02,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-02,पार्सले,के.जी.,300.0,320.0,310.0
2026-05-02,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-05-02,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-02,पुदीना,के.जी.,100.0,110.0,105.0
2026-05-02,प्याज सुकेको (भारतीय),के.जी.,37.0,40.0,38.5
2026-05-02,प्याज हरियो,के.जी.,100.0,120.0,110.0
2026-05-02,फर्सी पाकेको,के.जी.,50.0,55.0,52.5
2026-05-02,फर्सी हरियो(लाम्चो),के.जी.,15.0,20.0,17.5
2026-05-02,बन्दा(तराई),केजी,20.0,30.0,25.0
2026-05-02,बन्दा(लोकल),के.जी.,20.0,35.0,27.5
2026-05-02,बोडी(तने),के.जी.,70.0,80.0,75.0
2026-05-02,ब्रोकाउली,के.जी.,40.0,70.0,55.0
2026-05-02,भटमासकोशा,के.जी.,150.0,180.0,165.0
2026-05-02,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-05-02,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-05-02,भेडे खु्र्सानी,के.जी.,60.0,90.0,75.0
2026-05-02,मकै बोडी,केजी,70.0,80.0,75.0
2026-05-02,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-02,मेथीको साग,के.जी.,60.0,70.0,65.0
2026-05-02,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-05-02,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-05-02,रायो साग,के.जी.,50.0,60.0,55.0
2026-05-02,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-02,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-05-02,लसुन हरियो,के.जी.,150.0,160.0,155.0
2026-05-02,लौका,के.जी.,15.0,30.0,22.5
2026-05-02,सखरखण्ड,के.जी.,70.0,80.0,75.0
2026-05-02,सजिवन,के.जी.,100.0,120.0,110.0
2026-05-02,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-02,सेतो मूला(हाइब्रीड),केजी,15.0,20.0,17.5
2026-05-02,सेलरी,के.जी.,140.0,160.0,150.0
2026-05-02,सौफको साग,के.जी.,70.0,80.0,75.0
2026-05-02,स्कूस,के.जी.,50.0,60.0,55.0
2026-05-02,स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-05-02,हरियो धनिया,के.जी.,80.0,120.0,100.0
2026-05-02,हरियो फर्सी(डल्लो),केजी,20.0,25.0,22.5
2026-05-03,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-03,आलु रातो(भारतीय),के जी,22.0,24.0,23.0
2026-05-03,आलु रातो(लाम्चो),के.जी.,22.0,27.0,24.5
2026-05-03,इमली,के.जी.,170.0,180.0,175.0
2026-05-03,काउली स्थानिय,के.जी.,20.0,50.0,35.0
2026-05-03,काक्रो(लोकल),के.जी.,50.0,60.0,55.0
2026-05-03,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,55.0
2026-05-03,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
2026-05-03,किवि,केजी,450.0,500.0,475.0
2026-05-03,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-03,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-03,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-03,खुर्सानी हरियो(बुलेट),के जी,70.0,80.0,75.0
2026-05-03,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-05-03,खुर्सानी हरियो(लाम्चो),के जी,100.0,110.0,105.0
2026-05-03,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-03,गाजर(तराई),केजी,20.0,30.0,25.0
2026-05-03,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2026-05-03,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-03,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-03,गोलभेडा ठूलो(भारतीय),केजी,80.0,100.0,90.0
2026-05-03,गोलभेडा सानो(तराई),के जी,40.0,55.0,47.5
2026-05-03,गोलभेडा सानो(भारतीय),के जी,45.0,55.0,50.0
2026-05-03,गोलभेडा सानो(लोकल),के.जी.,55.0,65.0,60.0
2026-05-03,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-03,घिउ सिमी(लोकल),के.जी.,30.0,50.0,40.0
2026-05-03,घिउ सिमी(हाइब्रीड),केजी,30.0,40.0,35.0
2026-05-03,घिरौला,के.जी.,40.0,50.0,45.0
2026-05-03,चमसूरको साग,के.जी.,70.0,80.0,75.0
2026-05-03,चिचिण्डो,के.जी.,20.0,30.0,25.0
2026-05-03,चुकुन्दर,के.जी.,60.0,70.0,65.0
2026-05-03,च्याउ(कन्य),के.जी.,220.0,250.0,235.0
2026-05-03,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-05-03,जिरीको साग,के.जी.,70.0,80.0,75.0
2026-05-03,टाटे सिमी,के.जी.,100.0,120.0,110.0
2026-05-03,तरुल,के.जी.,70.0,90.0,80.0
2026-05-03,तामा,के.जी.,130.0,150.0,140.0
2026-05-03,तितो करेला,के.जी.,25.0,35.0,30.0
2026-05-03,तोफु,के.जी.,130.0,150.0,140.0
2026-05-03,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-03,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-03,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-03,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-03,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-03,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-03,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-05-03,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-03,पुदीना,के.जी.,100.0,120.0,110.0
2026-05-03,प्याज सुकेको (भारतीय),के.जी.,38.0,40.0,39.0
2026-05-03,प्याज हरियो,के.जी.,150.0,160.0,155.0
2026-05-03,फर्सी पाकेको,के.जी.,50.0,55.0,52.5
2026-05-03,फर्सी हरियो(लाम्चो),के.जी.,15.0,20.0,17.5
2026-05-03,बन्दा(तराई),केजी,20.0,30.0,25.0
2026-05-03,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-05-03,बोडी(तने),के.जी.,80.0,90.0,85.0
2026-05-03,ब्रोकाउली,के.जी.,60.0,70.0,65.0
2026-05-03,भटमासकोशा,के.जी.,150.0,180.0,165.0
2026-05-03,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-05-03,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-05-03,भिण्डी,के.जी.,70.0,80.0,75.0
2026-05-03,भेडे खु्र्सानी,के.जी.,60.0,90.0,75.0
2026-05-03,मकै बोडी,केजी,70.0,80.0,75.0
2026-05-03,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-03,मेथीको साग,के.जी.,70.0,80.0,75.0
2026-05-03,राजा च्याउ,के.जी.,280.0,300.0,290.0
2026-05-03,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-05-03,रायो साग,के.जी.,50.0,70.0,60.0
2026-05-03,लसुन सुकेको चाइनिज,के.जी.,180.0,200.0,190.0
2026-05-03,लसुन सुकेको नेपाली,के.जी.,100.0,120.0,110.0
2026-05-03,लसुन हरियो,के.जी.,130.0,160.0,145.0
2026-05-03,लौका,के.जी.,20.0,35.0,27.5
2026-05-03,सखरखण्ड,के.जी.,60.0,70.0,65.0
2026-05-03,सजिवन,के.जी.,100.0,120.0,110.0
2026-05-03,सिताके च्याउ,के.जी.,800.0,1000.0,900.0
2026-05-03,सेतो मूला(हाइब्रीड),केजी,20.0,30.0,25.0
2026-05-03,सेलरी,के.जी.,150.0,160.0,155.0
2026-05-03,सौफको साग,के.जी.,70.0,80.0,75.0
2026-05-03,स्कूस,के.जी.,50.0,60.0,55.0
2026-05-03,स्थानीय काउली(ज्यापु),केजी,40.0,50.0,45.0
2026-05-03,हरियो धनिया,के.जी.,60.0,120.0,90.0
2026-05-03,हरियो फर्सी(डल्लो),केजी,20.0,25.0,22.5
2026-05-04,अदुवा,के.जी.,80.0,100.0,90.0
2026-05-04,आलु रातो(भारतीय),के जी,21.0,23.0,22.0
2026-05-04,आलु रातो(लाम्चो),के.जी.,22.0,28.0,24.75
2026-05-04,इमली,के.जी.,170.0,180.0,175.0
2026-05-04,काउली स्थानिय,के.जी.,30.0,50.0,40.0
2026-05-04,काक्रो(लोकल),के.जी.,40.0,50.0,45.0
2026-05-04,काक्रो(लोकलक्रस),के.जी.,50.0,60.0,56.25
2026-05-04,काक्रो(हाइब्रीड),के जी,15.0,25.0,20.0
2026-05-04,कुरीलो,के.जी.,400.0,500.0,450.0
2026-05-04,कोइरालो,के.जी.,280.0,300.0,290.0
2026-05-04,खुर्सानी हरियो(अकबरे),के जी,500.0,600.0,550.0
2026-05-04,खुर्सानी हरियो(बुलेट),के जी,60.0,70.0,65.0
2026-05-04,खुर्सानी हरियो(माछे),के जी,50.0,60.0,55.0
2026-05-04,खुर्सानी हरियो(लाम्चो),के जी,70.0,90.0,80.0
2026-05-04,खु्र्सानी सुकेको,के.जी.,380.0,450.0,415.0
2026-05-04,गाजर(तराई),केजी,20.0,30.0,25.0
2026-05-04,गाजर(लोकल),के.जी.,40.0,50.0,45.0
2026-05-04,गान्टे मूला,के.जी.,40.0,50.0,45.0
2026-05-04,गुन्दुक,के.जी.,250.0,300.0,275.0
2026-05-04,गोलभेडा ठूलो(भारतीय),केजी,80.0,90.0,85.0
2026-05-04,गोलभेडा सानो(तराई),के जी,40.0,55.0,48.75
2026-05-04,गोलभेडा सानो(भारतीय),के जी,45.0,55.0,50.0
2026-05-04,गोलभेडा सानो(लोकल),के.जी.,55.0,65.0,59.75
2026-05-04,घिउ सिमी(राजमा),केजी,90.0,100.0,95.0
2026-05-04,घिउ सिमी(लोकल),के.जी.,40.0,50.0,45.0
2026-05-04,घिउ सिमी(हाइब्रीड),केजी,40.0,50.0,45.0
2026-05-04,घिरौला,के.जी.,40.0,50.0,45.0
2026-05-04,चमसूरको साग,के.जी.,70.0,80.0,75.0
2026-05-04,चिचिण्डो,के.जी.,20.0,30.0,25.0
2026-05-04,चुकुन्दर,के.जी.,60.0,70.0,65.0
2026-05-04,च्याउ(कन्य),के.जी.,250.0,280.0,263.33
2026-05-04,च्याउ(डल्ले),के जी,400.0,450.0,425.0
2026-05-04,झिगूनी,के.जी.,80.0,90.0,85.0
2026-05-04,टाटे सिमी,के.जी.,100.0,120.0,110.0
2026-05-04,तरुल,के.जी.,70.0,90.0,80.0
2026-05-04,तामा,के.जी.,130.0,150.0,140.0
2026-05-04,तितो करेला,के.जी.,20.0,30.0,23.75
2026-05-04,तोफु,के.जी.,130.0,150.0,140.0
2026-05-04,तोरीको साग,के.जी.,20.0,30.0,25.0
2026-05-04,नासपाती(चाइनिज),केजी,230.0,250.0,240.0
2026-05-04,न्यूरो,के.जी.,80.0,100.0,90.0
2026-05-04,परवर(तराई),केजी,60.0,70.0,65.0
2026-05-04,परवर(लोकल),के.जी.,70.0,80.0,75.0
2026-05-04,पार्सले,के.जी.,250.0,300.0,275.0
2026-05-04,पालूगो साग,के.जी.,70.0,80.0,75.0
2026-05-04,पिंडालू,के.जी.,40.0,50.0,45.0
2026-05-04,पुदीना,के.जी.,90.0,110.0,100.0
2026-05-04,प्याज सुकेको (भारतीय),के.जी.,40.0,42.0,41.25
2026-05-04,प्याज हरियो,के.जी.,150.0,160.0,155.0
2026-05-04,फर्सी पाकेको,के.जी.,50.0,55.0,52.5
2026-05-04,फर्सी हरियो(लाम्चो),के.जी.,20.0,30.0,23.33
2026-05-04,बन्दा(तराई),केजी,20.0,30.0,25.0
2026-05-04,बन्दा(लोकल),के.जी.,25.0,35.0,30.0
2026-05-04,बोडी(तने),के.जी.,80.0,100.0,93.33
2026-05-04,ब्रोकाउली,के.जी.,60.0,70.0,65.0
2026-05-04,भटमासकोशा,के.जी.,160.0,180.0,170.0
2026-05-04,भन्टा डल्लो,के.जी.,40.0,50.0,45.0
2026-05-04,भन्टा लाम्चो,के.जी.,30.0,40.0,35.0
2026-05-04,भिण्डी,के.जी.,80.0,90.0,85.0
2026-05-04,भेडे खु्र्सानी,के.जी.,50.0,80.0,65.0
2026-05-04,मकै बोडी,केजी,70.0,90.0,82.5
2026-05-04,मटरकोशा,के.जी.,40.0,50.0,45.0
2026-05-04,मेथीको साग,के.जी.,70.0,80.0,75.0
2026-05-04,राजा च्याउ,के.जी.,300.0,320.0,310.0
2026-05-04,रातो बन्दा,के.जी.,40.0,50.0,45.0
2026-05-04,रायो साग,के.जी.,60.0,80.0,70.0
